"","logFC","logCPM","PValue","FDR"
"TRINITY_DN4287_c0_g1_i1",0.800960034187924,4.33043205669005,1.40791062291246e-05,0.000126630290712765
"TRINITY_DN2153_c0_g1_i1",0.562424589045549,5.92524844748406,1.41197514939234e-05,0.000126848706063022
"TRINITY_DN737_c0_g1_i1",0.599821810334496,8.05006272743798,1.4270024571028e-05,0.000128050347799977
"TRINITY_DN6858_c0_g1_i1",0.904681950031947,5.19586716485191,1.44041675765245e-05,0.000129104637249473
"TRINITY_DN4045_c0_g1_i1",2.02554839522095,2.13929734046792,1.44456029839397e-05,0.000129326512626426
"TRINITY_DN6182_c0_g1_i1",0.665966986131437,4.77396274746429,1.45099918216517e-05,0.000129753133325566
"TRINITY_DN2732_c0_g1_i1",0.475837356916338,6.99517360550783,1.46396794038358e-05,0.000130762021218824
"TRINITY_DN693_c0_g1_i1",0.820029629214294,4.54348887268891,1.47616896001406e-05,0.000131700091449816
"TRINITY_DN3643_c0_g1_i1",0.454109216044313,6.81170206079328,1.50616827677201e-05,0.000134222099423143
"TRINITY_DN5479_c0_g1_i1",1.58608661484378,2.34262802476386,1.5094011687635e-05,0.000134355766491658
"TRINITY_DN6155_c0_g1_i1",1.14246942983314,2.86660433264142,1.52610237064476e-05,0.000135686601830377
"TRINITY_DN5283_c0_g1_i1",0.757974596887739,4.74444153907039,1.54387323427842e-05,0.000137109383566559
"TRINITY_DN3809_c0_g1_i1",0.641582526869626,5.28660442163182,1.54914734178599e-05,0.000137275883319584
"TRINITY_DN4893_c0_g1_i1",0.73223213761138,5.75772342658371,1.54928928033839e-05,0.000137275883319584
"TRINITY_DN4610_c0_g1_i1",0.516545902185792,6.14697778987827,1.56169127306638e-05,0.000138075822606484
"TRINITY_DN2857_c0_g1_i1",0.52563599408286,6.4663230379716,1.56187922643991e-05,0.000138075822606484
"TRINITY_DN875_c0_g1_i1",1.44078611125772,2.35726142841399,1.56597907795773e-05,0.000138280589879342
"TRINITY_DN2126_c0_g1_i1",0.763427701864133,6.09233511684656,1.56852244583869e-05,0.000138347605490186
"TRINITY_DN1264_c0_g1_i1",0.504697633709693,7.8469583567691,1.59780239743593e-05,0.000140770022583191
"TRINITY_DN1215_c0_g1_i1",1.03421195635431,5.31905366809239,1.60170918993836e-05,0.000140954044830784
"TRINITY_DN3072_c0_g1_i1",0.535617654505194,7.56517321532404,1.63999234308802e-05,0.000144159417641286
"TRINITY_DN5965_c0_g1_i1",2.1686337343205,1.47510277183178,1.65259954031352e-05,0.000145103105731039
"TRINITY_DN2619_c0_g1_i1",1.45402927467174,2.62650433191831,1.65800409766395e-05,0.000145412961189916
"TRINITY_DN1339_c0_g1_i1",2.08382037184948,2.50923121065041,1.66583453881727e-05,0.000145934634796049
"TRINITY_DN1128_c0_g1_i1",-0.70122677014748,4.94072449409231,1.67710499091348e-05,0.000146649322935823
"TRINITY_DN501_c1_g1_i1",0.899308225775628,3.77096871286854,1.6779814958908e-05,0.000146649322935823
"TRINITY_DN3544_c0_g1_i1",0.778523105053451,5.25873223949792,1.67966720968671e-05,0.000146649322935823
"TRINITY_DN25_c0_g1_i1",-3.02141203982111,5.01840655923611,1.6846111213504e-05,0.000146915523327668
"TRINITY_DN1493_c0_g1_i1",0.518088968794676,8.13131631306601,1.69312187723367e-05,0.000147371838504355
"TRINITY_DN2352_c0_g1_i1",0.624933270150253,7.91009934834234,1.69364514520031e-05,0.000147371838504355
"TRINITY_DN6178_c0_g1_i1",0.940756049825776,3.51187479583615,1.69626045186733e-05,0.000147433938153894
"TRINITY_DN2376_c0_g1_i1",0.871197515354448,4.48582695276774,1.71232759197559e-05,0.000148663782985294
"TRINITY_DN3679_c0_g1_i1",0.467577400501232,7.11945504868953,1.71940259505494e-05,0.000148910903626337
"TRINITY_DN6613_c0_g1_i1",1.10873928752377,3.34132607241097,1.72076765088289e-05,0.000148910903626337
"TRINITY_DN3420_c0_g1_i1",0.576894282205637,5.77211187755664,1.72093602023988e-05,0.000148910903626337
"TRINITY_DN745_c0_g1_i1",0.839873725631171,6.03783177855109,1.72640014803387e-05,0.000149217172215235
"TRINITY_DN334_c0_g1_i1",1.32025607835732,3.91094759889373,1.76013811492834e-05,0.000151963817428056
"TRINITY_DN2349_c0_g1_i1",2.06447999400632,1.56960598609969,1.82718332515192e-05,0.000157576777751978
"TRINITY_DN844_c0_g1_i1",0.559510435799153,5.93031318164722,1.83630161921185e-05,0.000158187182819438
"TRINITY_DN3868_c0_g1_i1",0.770566005237321,4.96541468749017,1.85942495683451e-05,0.000160001350614184
"TRINITY_DN3471_c0_g1_i1",0.606538031179123,6.08114446107746,1.89479178360689e-05,0.000162863865834858
"TRINITY_DN3231_c0_g1_i1",-1.67617978889067,2.47349090112555,1.9007944019115e-05,0.000163198881484162
"TRINITY_DN3137_c0_g1_i1",1.22456812327366,4.14276648138259,1.9048063114033e-05,0.000163295460142036
"TRINITY_DN4981_c0_g1_i1",-0.940655030129837,3.73558539076873,1.90613170938402e-05,0.000163295460142036
"TRINITY_DN2550_c0_g1_i1",0.644735562929613,7.02024767072281,1.91332073262773e-05,0.000163730415453232
"TRINITY_DN965_c0_g1_i1",0.577708707850538,6.60690798351222,1.92106632093306e-05,0.000164211986617354
"TRINITY_DN2474_c0_g1_i1",0.569672957394793,8.49234380075765,1.97040706838339e-05,0.000168244118955687
"TRINITY_DN1034_c0_g1_i1",0.600990982897515,7.17091778696219,1.97654650429958e-05,0.000168582673793561
"TRINITY_DN1471_c0_g1_i1",0.702828605093606,6.17621973748102,1.9850035710305e-05,0.000169117941606588
"TRINITY_DN4382_c0_g1_i1",0.795806427457156,4.1965780161989,2.03064060539987e-05,0.000172816208712022
"TRINITY_DN4882_c0_g1_i1",0.676283940011837,6.05497189555326,2.03736765738121e-05,0.000173198590435049
"TRINITY_DN1964_c0_g1_i1",0.698518598107518,5.16747167764207,2.06848588921226e-05,0.000175651381150741
"TRINITY_DN1800_c0_g1_i1",0.490100494240066,6.87705839285804,2.10244174756649e-05,0.000178339506224103
"TRINITY_DN3498_c0_g1_i1",1.60902334343943,2.25201399920543,2.14808646153755e-05,0.000182012178538805
"TRINITY_DN1547_c0_g1_i1",-0.624353666409544,8.46902822272049,2.16175085661729e-05,0.000182970026106483
"TRINITY_DN906_c0_g1_i1",0.944143729527379,7.79133113656324,2.1755841107139e-05,0.000183940061181732
"TRINITY_DN5251_c0_g1_i1",0.644917517913139,5.84716156726963,2.18854124204338e-05,0.000184833989646648
"TRINITY_DN1505_c0_g1_i1",1.44475020354401,3.32172701666566,2.20539310629969e-05,0.000186054545736033
"TRINITY_DN3924_c0_g1_i1",0.618033727500975,7.38853637580011,2.23241378462488e-05,0.000187800493714353
"TRINITY_DN3045_c0_g1_i1",0.68830244615844,5.18412222551124,2.23346019714138e-05,0.000187800493714353
"TRINITY_DN3968_c0_g1_i1",0.600572346397825,5.86263863806809,2.2363936249505e-05,0.000187800493714353
"TRINITY_DN4175_c0_g1_i1",1.28158628390765,2.45979341442603,2.23690426204296e-05,0.000187800493714353
"TRINITY_DN1179_c0_g1_i1",0.560468003881704,6.47111977515567,2.23820013145959e-05,0.000187800493714353
"TRINITY_DN626_c0_g1_i1",0.805792582052455,4.27166902735083,2.2898439131907e-05,0.000191926052529378
"TRINITY_DN404_c0_g1_i1",0.574240358630955,7.35258285865465,2.31817728307835e-05,0.000193988885011431
"TRINITY_DN2107_c0_g1_i1",0.648930036215932,7.27378513607662,2.31945951767827e-05,0.000193988885011431
"TRINITY_DN212_c0_g1_i1",0.573161178736318,6.98974807718944,2.34166005286979e-05,0.000195634594718744
"TRINITY_DN3697_c0_g1_i1",0.656806929030423,7.31228233423826,2.4293353824647e-05,0.000202740981918717
"TRINITY_DN5684_c0_g1_i1",-0.657450633666345,5.12619671123513,2.43966495310517e-05,0.000203229916185188
"TRINITY_DN2244_c0_g1_i1",0.608304745286423,7.80817344079144,2.44043663057409e-05,0.000203229916185188
"TRINITY_DN5050_c0_g1_i1",0.655952256501712,5.1317188625519,2.44911110151077e-05,0.000203733458905719
"TRINITY_DN2628_c0_g1_i1",0.721375340169861,4.77050565967766,2.49745866238622e-05,0.000207532658193787
"TRINITY_DN2230_c0_g1_i1",0.70631670607656,6.30117042767908,2.50863567538081e-05,0.000208238248300079
"TRINITY_DN2086_c0_g1_i1",-0.732637766908799,7.84814168670834,2.51735242383622e-05,0.000208639753900082
"TRINITY_DN4068_c0_g1_i1",0.551388659157933,5.22377206851554,2.51885476138884e-05,0.000208639753900082
"TRINITY_DN6721_c0_g1_i1",-1.99169741233909,2.41551724083791,2.55981283132126e-05,0.000211806071304522
"TRINITY_DN108_c0_g1_i1",0.582198171937009,7.06915743318729,2.57033245689738e-05,0.000212449760536518
"TRINITY_DN1584_c0_g1_i1",6.35774638354897,2.48641847745191,2.58759177268176e-05,0.000213648551795545
"TRINITY_DN2499_c0_g1_i1",0.466725484314053,6.52135377987224,2.59409811032697e-05,0.000213931656771487
"TRINITY_DN4478_c0_g1_i1",-0.472700703293324,6.01720813056222,2.59653926250444e-05,0.000213931656771487
"TRINITY_DN2384_c0_g1_i1",0.518068316348807,7.26216321102814,2.60910930122653e-05,0.000214739112658273
"TRINITY_DN2572_c0_g1_i1",0.711073653526669,6.30537420927712,2.64365905030996e-05,0.000217351947158569
"TRINITY_DN1467_c0_g1_i1",0.637681825187134,5.05079699161823,2.65530637155884e-05,0.000218078287062454
"TRINITY_DN731_c0_g1_i1",0.728882108107372,7.46247570590596,2.68294818425414e-05,0.000220115315053147
"TRINITY_DN4532_c0_g1_i1",-0.833159402098365,6.13260541875103,2.69499509348586e-05,0.000220869946720887
"TRINITY_DN3966_c0_g1_i1",0.692513672343191,4.96570109707992,2.72805772288625e-05,0.00022322019649737
"TRINITY_DN6847_c0_g1_i1",-3.35177680887415,3.25154647084844,2.72943049502782e-05,0.00022322019649737
"TRINITY_DN7238_c0_g1_i1",2.88822537662236,1.23008750362463,2.76532662398688e-05,0.000225917569186199
"TRINITY_DN7255_c0_g1_i1",1.06278357115275,3.57954504660374,2.77634214723564e-05,0.000226578743868609
"TRINITY_DN3812_c0_g1_i1",0.590527753059749,5.40350691159986,2.82387796945411e-05,0.000230215834880943
"TRINITY_DN952_c0_g1_i1",0.722096287440129,4.99552816980078,2.84120897210855e-05,0.000231224943861265
"TRINITY_DN3090_c0_g1_i1",-0.839240463157259,8.58392680294452,2.84222070811023e-05,0.000231224943861265
"TRINITY_DN3503_c0_g1_i1",0.800771915966355,7.61320129258851,2.85906706198117e-05,0.000232172732152211
"TRINITY_DN4133_c0_g1_i1",0.624238460568911,7.0317011657811,2.85986017290547e-05,0.000232172732152211
"TRINITY_DN2183_c0_g1_i1",0.591704685721497,7.38440152475713,2.9121817364481e-05,0.000236173064881612
"TRINITY_DN4186_c0_g1_i1",1.38585510623754,5.46670063123547,2.95613562873555e-05,0.000239487142419924
"TRINITY_DN706_c0_g1_i1",0.48997674335794,7.3824293893367,3.06887256364397e-05,0.000248360845364632
"TRINITY_DN3513_c0_g1_i1",0.538614500411748,7.73674681984024,3.08968212829901e-05,0.000249784207932244
"TRINITY_DN3581_c0_g1_i1",0.741362220271228,4.31903649773892,3.10968320151879e-05,0.000251139311055991
"TRINITY_DN3424_c0_g1_i1",0.5844146965685,5.09733253035481,3.12976713772729e-05,0.000252498279071797
"TRINITY_DN3445_c0_g1_i1",0.521681386528265,7.01260416085943,3.1429698354133e-05,0.000253060656007747
"TRINITY_DN2484_c0_g1_i1",0.526506199058282,5.69104582913769,3.14326598394763e-05,0.000253060656007747
"TRINITY_DN1081_c0_g1_i1",0.84557291095737,4.65112029999694,3.21551231683258e-05,0.000258608578759367
"TRINITY_DN3735_c0_g1_i1",1.24142265312697,4.70204930383735,3.24728553792304e-05,0.000260893313735931
"TRINITY_DN3163_c0_g1_i1",1.87171641503017,1.72460864619322,3.29987181455935e-05,0.000264843749257543
"TRINITY_DN3734_c0_g1_i1",0.679462302975916,5.13568299808055,3.31047798894053e-05,0.000265420225938531
"TRINITY_DN1462_c0_g1_i1",-0.649658277528937,5.18677915905381,3.41269791100474e-05,0.000273333129173758
"TRINITY_DN5205_c0_g1_i1",0.897202351862116,4.12744309938053,3.42211389178351e-05,0.000273527333434035
"TRINITY_DN1214_c0_g1_i1",0.667620612054613,5.13561642953527,3.42341290122858e-05,0.000273527333434035
"TRINITY_DN1041_c0_g1_i1",0.705731209730271,6.14070156813814,3.42873040502807e-05,0.000273527333434035
"TRINITY_DN3273_c0_g1_i1",1.63965615237364,2.01257420562331,3.42923472330559e-05,0.000273527333434035
"TRINITY_DN4541_c0_g1_i1",0.790632150222769,4.20954753078542,3.55329554553492e-05,0.000283131555647813
"TRINITY_DN734_c0_g1_i1",-0.460194229689596,7.91183009132989,3.59452027736195e-05,0.000286122337888985
"TRINITY_DN5241_c0_g1_i1",2.26574650600263,1.34317803720816,3.64287692053103e-05,0.000289674100152585
"TRINITY_DN4274_c0_g1_i1",0.463535588284404,6.94348211850317,3.67338351456837e-05,0.000291800639225908
"TRINITY_DN1170_c0_g1_i1",0.715443007973116,8.11674075444162,3.70073510612922e-05,0.000293442025326663
"TRINITY_DN5633_c0_g1_i1",2.62059841891261,1.49064854309799,3.70161615851253e-05,0.000293442025326663
"TRINITY_DN3638_c0_g1_i1",0.544943612949388,5.8350883442795,3.71714820829249e-05,0.000294372319294093
"TRINITY_DN5290_c0_g1_i1",1.66384686201768,1.83813123432205,3.73054567533866e-05,0.000295131843070415
"TRINITY_DN5284_c0_g1_i1",1.41039078959967,2.43807111276397,3.75342810257651e-05,0.000296639429962036
"TRINITY_DN1023_c0_g1_i1",0.734418664546952,9.09202142071329,3.76497893049244e-05,0.000297249303952219
"TRINITY_DN1788_c0_g1_i1",1.17109469768872,6.10975556332855,3.77344303537886e-05,0.000297614484774083
"TRINITY_DN3745_c0_g1_i1",0.536108518679556,5.95637007781107,3.84727790441129e-05,0.000303129528383138
"TRINITY_DN914_c0_g1_i1",0.594302117561232,5.29551836886513,3.86622111801222e-05,0.00030431281551217
"TRINITY_DN1714_c0_g1_i1",0.642740577441272,6.22716571250505,3.88455205422687e-05,0.000305445558584391
"TRINITY_DN1372_c0_g1_i1",1.00244598438261,4.96521910236738,3.91896194462735e-05,0.000307839026916878
"TRINITY_DN7086_c0_g1_i1",0.697930684597356,6.14544586139188,3.9280091353875e-05,0.000308237397030964
"TRINITY_DN2664_c0_g1_i1",0.441276667247259,9.20264893658826,3.94600807146103e-05,0.000309336709585818
"TRINITY_DN3064_c0_g1_i1",1.21465032465589,2.81525531970479,3.99569062521671e-05,0.000312915044619244
"TRINITY_DN6912_c0_g1_i1",2.23050125820809,1.51042892505806,4.01528324511541e-05,0.000314132098883752
"TRINITY_DN2848_c0_g1_i1",0.493627531002446,6.32388457066072,4.04433186630508e-05,0.00031608573547846
"TRINITY_DN3314_c0_g1_i1",0.59656926555494,4.8227924806151,4.0550810663039e-05,0.000316606681843445
"TRINITY_DN2594_c0_g1_i1",0.579086487129795,7.02136597644963,4.06410467326632e-05,0.000316991987241789
"TRINITY_DN4297_c0_g1_i1",0.503024696465486,5.93662790048496,4.07039608277271e-05,0.000317163626429516
"TRINITY_DN2016_c0_g1_i1",0.46418042639427,7.61188223879489,4.09708698402898e-05,0.00031873042122389
"TRINITY_DN4254_c0_g1_i1",-0.937790736892093,8.05377548813872,4.0987260410192e-05,0.00031873042122389
"TRINITY_DN3719_c0_g1_i1",0.697526576161738,4.27517584251403,4.12936115840178e-05,0.000320790952515922
"TRINITY_DN5628_c0_g1_i1",1.28120397015317,2.36543169697519,4.17553157288845e-05,0.000324053015861904
"TRINITY_DN2243_c0_g1_i1",0.538918720862013,8.71715915863443,4.18843997070466e-05,0.000324729750928732
"TRINITY_DN848_c0_g1_i1",0.700958656102533,5.71256452659921,4.22318899300241e-05,0.000327096745881595
"TRINITY_DN1350_c0_g1_i1",0.456210997395007,7.01879867345392,4.26518163324789e-05,0.000330019493039629
"TRINITY_DN1030_c0_g1_i1",0.670903460416211,5.83030933265093,4.36309679809504e-05,0.000337127607774311
"TRINITY_DN6800_c0_g1_i1",1.58684906023759,2.16632662384736,4.36911673432318e-05,0.000337127607774311
"TRINITY_DN2429_c0_g1_i1",0.546257857220952,5.22622618814809,4.37009216836299e-05,0.000337127607774311
"TRINITY_DN1446_c0_g1_i1",0.727197327912471,4.57917208350395,4.50090758977778e-05,0.000346874120711204
"TRINITY_DN3325_c0_g1_i1",0.581214025878097,5.31153584250938,4.52952311804198e-05,0.000348732797757493
"TRINITY_DN4706_c0_g1_i1",0.979991614383939,3.78597806792535,4.55086911065034e-05,0.000350028652925318
"TRINITY_DN3179_c0_g1_i1",1.57046610465821,2.31456475256007,4.61339315329733e-05,0.000354485997200339
"TRINITY_DN2229_c0_g1_i1",0.547525740336709,6.64705692213387,4.63718236588413e-05,0.000355961137452472
"TRINITY_DN4656_c0_g1_i1",1.62493596011634,2.08077892868692,4.69636720637988e-05,0.000360147724540684
"TRINITY_DN329_c0_g1_i2",1.09144319749564,3.04909207601801,4.7110760937539e-05,0.000360918705087688
"TRINITY_DN5817_c0_g1_i1",1.09800327712424,3.43555015649543,4.76151928048619e-05,0.000364423089650636
"TRINITY_DN2042_c0_g1_i1",0.473793449508214,9.3264542133099,4.80702403162363e-05,0.000367542971569803
"TRINITY_DN1900_c0_g1_i1",0.665264484349155,6.363521237267,4.81470339945258e-05,0.000367767442915821
"TRINITY_DN1386_c0_g1_i1",1.33344925200515,2.82053702562052,4.85618026226496e-05,0.000370318864907639
"TRINITY_DN3586_c0_g1_i1",0.456788742477712,7.79448778640403,4.85765878512923e-05,0.000370318864907639
"TRINITY_DN6690_c0_g1_i1",0.748735686246562,5.81216141414833,4.93726128355677e-05,0.000376017551389152
"TRINITY_DN6992_c0_g1_i1",-3.15108536944423,4.06637893806695,4.94787329264031e-05,0.000376455953266343
"TRINITY_DN1204_c0_g1_i1",-0.562679270135,5.28210419204135,4.95393236445686e-05,0.000376547427663079
"TRINITY_DN305_c0_g1_i2",1.32254480333976,7.211785476924,4.98693079056668e-05,0.000378684372372806
"TRINITY_DN1440_c0_g1_i1",0.709424036642953,8.71026793454619,5.00270171079547e-05,0.00037951023839332
"TRINITY_DN3180_c0_g1_i1",0.459102378929265,8.33682049894878,5.02896228115135e-05,0.000381129467896055
"TRINITY_DN3443_c0_g1_i1",0.515171341024158,6.72845538158252,5.04360687253368e-05,0.00038186605549564
"TRINITY_DN743_c0_g1_i1",0.906987885907898,6.18623756582083,5.0993931408045e-05,0.000385713122152754
"TRINITY_DN2310_c0_g1_i1",0.695951947653912,8.44526314903852,5.12898662889038e-05,0.000387573424305917
"TRINITY_DN820_c0_g1_i1",0.620222670502797,7.29647224939832,5.13923309150285e-05,0.000387691447788365
"TRINITY_DN637_c0_g1_i1",0.584895103547456,6.58878611259338,5.14054957211969e-05,0.000387691447788365
"TRINITY_DN548_c0_g1_i1",-0.505644869214404,9.00374459184689,5.21573986602445e-05,0.000392979894861881
"TRINITY_DN6323_c0_g1_i1",1.89726795259122,1.69956965530034,5.22314779745058e-05,0.000393155969646936
"TRINITY_DN5547_c0_g1_i1",0.708300565676607,4.33097383425859,5.27225633380378e-05,0.000396467539825225
"TRINITY_DN3292_c0_g1_i1",0.636716020786693,5.98856741939709,5.31945236439263e-05,0.000399629013383101
"TRINITY_DN3098_c0_g1_i1",0.508153850978201,5.51036810647963,5.40821123512314e-05,0.000405903791925554
"TRINITY_DN2726_c0_g1_i1",0.625637322948812,6.24900687102113,5.44000752783425e-05,0.000407895342004826
"TRINITY_DN5046_c0_g1_i1",0.731031667107052,6.90155984081632,5.49475625100252e-05,0.000411405451403487
"TRINITY_DN1457_c0_g1_i1",-0.562304713569098,7.59572059450414,5.49743386629708e-05,0.000411405451403487
"TRINITY_DN5237_c0_g1_i1",0.453328623171158,6.79884506157718,5.51065070119989e-05,0.000411824838982296
"TRINITY_DN1907_c0_g1_i1",0.545315343699328,6.84449883011769,5.51366158730327e-05,0.000411824838982296
"TRINITY_DN43_c0_g1_i1",0.497042010864859,6.28019291098119,5.65262610660782e-05,0.000421453364186663
"TRINITY_DN1463_c0_g1_i1",-0.520378818917565,5.37612445140404,5.65344381212601e-05,0.000421453364186663
"TRINITY_DN3073_c0_g1_i1",0.521253034855382,7.09756472796994,5.68053201745809e-05,0.000423065943624904
"TRINITY_DN4226_c0_g1_i1",0.796370814694074,4.81614350640936,5.73008932926082e-05,0.000426347241552391
"TRINITY_DN1796_c0_g1_i1",0.964554186549788,5.88958997444759,5.86655203555628e-05,0.000436082242873134
"TRINITY_DN882_c0_g1_i1",0.595916491178665,6.32365329731008,5.90424196465025e-05,0.00043846348612963
"TRINITY_DN2466_c0_g1_i1",-0.483940889692964,7.97237525345198,5.96372083207987e-05,0.000442456723551342
"TRINITY_DN1357_c0_g1_i1",-0.532682105064779,9.94406469826896,5.97121658053733e-05,0.000442589313087055
"TRINITY_DN5546_c0_g1_i1",2.32949155821077,1.55286071061047,6.04348254975404e-05,0.000447517862542914
"TRINITY_DN1527_c0_g1_i1",0.913249205252794,3.37794059052954,6.0740671511775e-05,0.000449353460143885
"TRINITY_DN4777_c0_g1_i1",1.59392999408226,1.95949688038043,6.24061005817725e-05,0.000461234030324578
"TRINITY_DN3122_c0_g1_i1",0.725064132158535,6.94666116570067,6.31080480713063e-05,0.00046597780637794
"TRINITY_DN4715_c0_g1_i1",-1.17125382161244,7.38546622758809,6.35908291210596e-05,0.000469095811775047
"TRINITY_DN5545_c0_g1_i1",1.39066930099234,2.15792923301575,6.44465552951126e-05,0.000474956409888791
"TRINITY_DN4278_c0_g1_i1",0.766754185766328,7.41973783089532,6.48140320368495e-05,0.000477211007010156
"TRINITY_DN5680_c0_g1_i1",2.34018819211954,1.83881832869089,6.49949705469419e-05,0.000478016763119265
"TRINITY_DN3950_c0_g1_i1",0.557511602249593,5.28543593836204,6.50467799678608e-05,0.000478016763119265
"TRINITY_DN4597_c0_g1_i1",1.17710776686698,3.08324396833352,6.56042019569392e-05,0.000481656607738778
"TRINITY_DN3379_c0_g1_i1",0.674400696021818,4.84186095671952,6.59605425684806e-05,0.000483814651403435
"TRINITY_DN3908_c0_g1_i1",0.994565380518762,3.75459937410658,6.66909739703175e-05,0.000488709944415757
"TRINITY_DN4599_c0_g1_i1",0.493004287220268,7.81426561596872,6.71249466074457e-05,0.000491425600611451
"TRINITY_DN2729_c0_g1_i1",0.511130682952285,6.70250523893436,6.77311936612077e-05,0.000495134596802728
"TRINITY_DN6199_c0_g1_i1",2.22337445478264,1.33164110864157,6.77592941065001e-05,0.000495134596802728
"TRINITY_DN1933_c0_g1_i1",0.539657911334259,5.79159677706978,6.98982405435831e-05,0.000510251270133119
"TRINITY_DN2314_c0_g1_i1",0.479066881550393,5.56523990183222,6.99596414486657e-05,0.000510251270133119
